""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T01g01619"	2339.96754716983	2.43450319296776	0.0600009382496201	40.5744187339132	0	0	"Yes"	"Yes"	"No"
"CaT2T03g02371"	2594.73287055519	2.71784370302857	0.0586903948747712	46.3081515949532	0	0	"Yes"	"Yes"	"No"
"CaT2T07g03310"	6641.78372664621	2.09907037492884	0.0427840485111259	49.0619856693314	0	0	"Yes"	"Yes"	"No"
"CaT2T06g00342"	10038.3851036903	5.77508389240356	0.0629676232062492	91.715132290882	0	0	"Yes"	"Yes"	"No"
"CaT2T06g00341"	14101.9647938211	5.2058836651994	0.0506236482556726	102.835015740219	0	0	"Yes"	"Yes"	"No"
"CaT2T02g04051"	13842.3366455402	-1.4250910364737	0.0353271740729484	-40.3397971638202	0	0	"Yes"	"No"	"Yes"
"CaT2T04g01360"	5988.42143746602	-2.26563405826412	0.0473871669877437	-47.8111312045751	0	0	"Yes"	"No"	"Yes"
"CaT2T03g02345"	2026.21356611764	4.71119339856603	0.0929315683918201	50.6952963357144	0	0	"Yes"	"Yes"	"No"
"CaT2T03g00600"	10382.7976227073	3.17020545875641	0.0416194505561452	76.1712472508439	0	0	"Yes"	"Yes"	"No"
"CaT2T03g04832"	14238.6979686511	5.30390607972297	0.0483771198210197	109.636665004981	0	0	"Yes"	"Yes"	"No"
"CaT2T01g02722"	1832.48465050993	4.98361682295445	0.101745269527337	48.9813123116789	0	0	"Yes"	"Yes"	"No"
"CaT2T06g02720"	1687.94647782333	4.88953609615956	0.104067542788349	46.9842562354318	0	0	"Yes"	"Yes"	"No"
"CaT2T10g00692"	3329.11606248348	2.35397103653194	0.0532566475487004	44.2005110137539	0	0	"Yes"	"Yes"	"No"
"CaT2T02g00485"	3680.74531936975	2.32115615525455	0.0540428105027564	42.9503227841225	0	0	"Yes"	"Yes"	"No"
"CaT2T02g00720"	2365.65117982158	2.93202849247114	0.0698480888246553	41.9772185869197	0	0	"Yes"	"Yes"	"No"
"CaT2T02g02384"	1076.43204618474	4.36438012744648	0.112340105579771	38.8497064776872	0	0	"Yes"	"Yes"	"No"
"CaT2T02g02380"	1079.63301219042	4.87690713668229	0.129184192869545	37.7515780247757	0	0	"Yes"	"Yes"	"No"
"CaT2T03g01641"	1902.80128833544	7.14780815493172	0.18666768394308	38.2916207237631	0	0	"Yes"	"Yes"	"No"
"CaT2T01g00078"	27704.1580991431	1.90322787735486	0.034156311376082	55.7211186067239	0	0	"Yes"	"Yes"	"No"
"CaT2T07g03394"	2283.55554793962	3.45824869813288	0.0718501467970291	48.1314075516388	0	0	"Yes"	"Yes"	"No"
"CaT2T01g04110"	2236.25994558989	4.86650592034437	0.0919301835429922	52.9369760049319	0	0	"Yes"	"Yes"	"No"
"CaT2T06g02961"	1474.09367899428	3.5866657444825	0.0853944469443386	42.0011590076851	0	0	"Yes"	"Yes"	"No"
"CaT2T11g03349"	2205.98155522836	6.24594714131581	0.133036410168905	46.9491557490602	0	0	"Yes"	"Yes"	"No"
"CaT2T02g03617"	16807.5068794015	7.28376517176414	0.0714024261929496	102.010051480342	0	0	"Yes"	"Yes"	"No"
"CaT2T06g01948"	10287.552933326	3.1034556440707	0.0429010208736754	72.3399019619838	0	0	"Yes"	"Yes"	"No"
"CaT2T06g01578"	2591.96704670828	3.26701614950042	0.0707590936591553	46.1709722461618	0	0	"Yes"	"Yes"	"No"
"CaT2T02g03511"	1761.68642683284	3.93335004236019	0.0825907666053777	47.6245735937276	0	0	"Yes"	"Yes"	"No"
"CaT2T02g00371"	2674.19488927549	4.55714670897825	0.0794243259772505	57.3772160217456	0	0	"Yes"	"Yes"	"No"
"CaT2T08g02725"	2070.48944980779	2.64744215188061	0.0639426779850888	41.4033668170418	0	0	"Yes"	"Yes"	"No"
"CaT2T01g05690"	2849.38120958382	7.89610504102906	0.194035823174051	40.6940579933337	0	0	"Yes"	"Yes"	"No"
"CaT2T10g02075"	25040.689675774	5.591305015312	0.0449321079028336	124.438965280758	0	0	"Yes"	"Yes"	"No"
"CaT2T07g00684"	1287.80363672425	-5.31670890334386	0.116121640917642	-45.785685263565	0	0	"Yes"	"No"	"Yes"
"CaT2T05g01860"	1564.52461883228	5.38617796920119	0.12136822074229	44.3788162688656	0	0	"Yes"	"Yes"	"No"
"CaT2T06g00396"	2858.11280191256	3.6555338638394	0.0649156176034508	56.3120863483101	0	0	"Yes"	"Yes"	"No"
"CaT2T12g00710"	16195.462258259	-2.58732048881469	0.0364434832680975	-70.9954224128629	0	0	"Yes"	"No"	"Yes"
"CaT2T09g00297"	2213.79085561297	6.2936136362554	0.133830674845063	47.0266898343116	0	0	"Yes"	"Yes"	"No"
"CaT2T01g04830"	1364.32086091815	5.32828910341039	0.128788726384996	41.3723254586913	0	0	"Yes"	"Yes"	"No"
"CaT2T03g02208"	5451.56934240952	5.08893205682461	0.0680836895598784	74.745245002461	0	0	"Yes"	"Yes"	"No"
"CaT2T02g04121"	2748.6408294619	3.34267158892333	0.0626565947860758	53.3490784224069	0	0	"Yes"	"Yes"	"No"
"CaT2T05g00444"	3962.46995978316	2.61687617997855	0.0601826567319096	43.482230962912	0	0	"Yes"	"Yes"	"No"
"CaT2T03g00592"	32864.8835652851	1.24785869690064	0.0315888003688093	39.5031999421153	0	0	"Yes"	"Yes"	"No"
"CaT2T03g00598"	12521.9980566477	5.85670136461354	0.0569885174400062	102.769849571523	0	0	"Yes"	"Yes"	"No"
"CaT2T01g03346"	1396.04201330805	3.53481513210815	0.0921735719100912	38.349551382864	0	0	"Yes"	"Yes"	"No"
"CaT2T06g00837"	1171.56965979717	-5.64813462414652	0.131590045616564	-42.9222027979567	0	0	"Yes"	"No"	"Yes"
"CaT2T07g00609"	4988.49589506234	4.69245015622389	0.0619701231918518	75.7211687589622	0	0	"Yes"	"Yes"	"No"
"CaT2T01g00992"	2290.11252216949	2.75212332302784	0.0638480644336391	43.1042561343152	0	0	"Yes"	"Yes"	"No"
"CaT2T10g02625"	1623.43401568155	5.11738073885355	0.112409360729365	45.5245070841928	0	0	"Yes"	"Yes"	"No"
"CaT2T07g03320"	7965.97210562067	-3.71034001824532	0.0447491358708417	-82.9142271921043	0	0	"Yes"	"No"	"Yes"
"CaT2T07g00161"	1819.99962792043	3.21297977814202	0.074587772187075	43.076494764899	0	0	"Yes"	"Yes"	"No"
"CaT2T03g04472"	1162.12694182028	3.81061528296704	0.0966925259204926	39.4096156522004	0	0	"Yes"	"Yes"	"No"
"CaT2T08g00114"	11238.9743622966	7.33763929588262	0.0859874423023752	85.3338475876487	0	0	"Yes"	"Yes"	"No"
"CaT2T07g00612"	15331.7022799299	4.56029944051917	0.0531183440638983	85.8516868491493	0	0	"Yes"	"Yes"	"No"
"CaT2T03g00389"	3724.03439266786	2.4972368875713	0.053179331533664	46.9587867231929	0	0	"Yes"	"Yes"	"No"
"CaT2T02g00830"	6690.76942033567	6.31835668466529	0.160432859128336	39.3831832144249	0	0	"Yes"	"Yes"	"No"
"CaT2T02g00832"	5309.06771739267	8.04757672600133	0.150336536394681	53.5304119610279	0	0	"Yes"	"Yes"	"No"
"CaT2T01g01436"	3265.10922233222	-3.97983958664474	0.061146999832527	-65.0864244778151	0	0	"Yes"	"No"	"Yes"
"CaT2T06g00295"	5886.10589847873	-2.38407415231112	0.0457771218170869	-52.0800360022031	0	0	"Yes"	"No"	"Yes"
"CaT2T07g01403"	2184.08116816789	2.52845722573499	0.0604362967430807	41.8367332545813	0	0	"Yes"	"Yes"	"No"
"CaT2T10g00157"	2986.79994462847	-7.50049243076369	0.141631120402434	-52.9579403838057	0	0	"Yes"	"No"	"Yes"
"CaT2T06g01257"	2698.71578269556	-6.29151499930635	0.102700795992738	-61.2606254751055	0	0	"Yes"	"No"	"Yes"
"CaT2T08g02177"	4932.29590887083	2.30498416493378	0.0535147631099788	43.0719306408361	0	0	"Yes"	"Yes"	"No"
"CaT2T12g01890"	4464.5402870242	2.52906014455928	0.0502256573373993	50.3539481339167	0	0	"Yes"	"Yes"	"No"
"CaT2T06g01442"	2678.21676483958	4.15471079785193	0.072746902588051	57.1118583753195	0	0	"Yes"	"Yes"	"No"
"CaT2T11g01881"	861.645851339407	-4.28238355952379	0.110933719516452	-38.6030827974599	0	0	"Yes"	"No"	"Yes"
"CaT2T11g02395"	4332.16056047892	4.89241923666701	0.0688735931727283	71.0347610933743	0	0	"Yes"	"Yes"	"No"
"CaT2T08g02704"	4157.63569810165	3.03691145547294	0.0583740836241804	52.0249958016464	0	0	"Yes"	"Yes"	"No"
"CaT2T03g02654"	3030.10725161162	3.48818647618034	0.0616079424933145	56.6191035605331	0	0	"Yes"	"Yes"	"No"
"CaT2T08g03073"	13543.1165944832	2.39586719683718	0.0375068004246823	63.8782079438723	0	0	"Yes"	"Yes"	"No"
"CaT2T08g00671"	2762.11749375788	4.6781499808266	0.0811411852124706	57.6544447628751	0	0	"Yes"	"Yes"	"No"
"CaT2T12g00038"	3099.31191788083	7.85485260450561	0.183562523879118	42.7911560514295	0	0	"Yes"	"Yes"	"No"
"CaT2T12g00039"	3538.49783382706	7.88149354709124	0.173380883750455	45.4576847032052	0	0	"Yes"	"Yes"	"No"
"CaT2T08g01835"	3483.57108766638	5.45002708674011	0.086448819890521	63.0433948507572	0	0	"Yes"	"Yes"	"No"
"CaT2T01g00456"	2842.79107625938	2.84509486261183	0.0610898365263018	46.5723109503966	0	0	"Yes"	"Yes"	"No"
"CaT2T01g00453"	1730.95535304112	2.95936846962678	0.0713249109704187	41.4913727807407	0	0	"Yes"	"Yes"	"No"
"CaT2T07g00511"	1867.31453487661	3.95502469637567	0.0825020838949058	47.9384823953505	0	0	"Yes"	"Yes"	"No"
"CaT2T07g00518"	9552.94497783708	3.26838836482362	0.0426863238730011	76.5675764103654	0	0	"Yes"	"Yes"	"No"
"CaT2T12g02203"	2367.46359961655	2.47192667385959	0.0596155611119636	41.4644537055868	0	0	"Yes"	"Yes"	"No"
"CaT2T11g00336"	2346.11177472695	4.33868726479437	0.0803917315052684	53.9693222618303	0	0	"Yes"	"Yes"	"No"
"CaT2T03g00549"	18532.0076888977	1.80982704845297	0.0349124724253964	51.8389825389864	0	0	"Yes"	"Yes"	"No"
"CaT2T10g00223"	7699.2009225741	-3.64525238219827	0.0446815970297228	-81.5828579218734	0	0	"Yes"	"No"	"Yes"
"CaT2T01g00797"	1357.04829210158	4.33016477170881	0.104413996957804	41.471114006475	0	0	"Yes"	"Yes"	"No"
"CaT2T05g01896"	1807.30897825566	-3.06624407366204	0.0679903337797714	-45.0982353402464	0	0	"Yes"	"No"	"Yes"
"CaT2T04g01810"	4726.1911212087	-1.80326715504808	0.0437604513265829	-41.207690971703	0	0	"Yes"	"No"	"Yes"
"CaT2T09g02167"	4008.21363028836	3.1285763110785	0.0537472550337457	58.20904358956	0	0	"Yes"	"Yes"	"No"
"CaT2T02g01788"	6089.06370647612	-3.04683846897391	0.048063154500932	-63.3923948731835	0	0	"Yes"	"No"	"Yes"
"CaT2T02g01789"	1426.97824843728	-4.77965940037759	0.101542316391466	-47.0706161749455	0	0	"Yes"	"No"	"Yes"
"CaT2T02g01784"	6889.14824388373	-4.65840080163293	0.050062748503965	-93.0512395112303	0	0	"Yes"	"No"	"Yes"
"CaT2T02g01785"	4244.08385597342	-3.46448945002143	0.053754208500277	-64.450571344634	0	0	"Yes"	"No"	"Yes"
"CaT2T02g01786"	4049.63977271465	-5.41641835263867	0.0804934202696442	-67.2902000498209	0	0	"Yes"	"No"	"Yes"
"CaT2T02g01787"	4717.74232373298	-2.58967874040905	0.0595160925171223	-43.512244014743	0	0	"Yes"	"No"	"Yes"
"CaT2T08g00436"	1464.81686554936	3.27576628712433	0.0804229808344298	40.7317193809105	0	0	"Yes"	"Yes"	"No"
"CaT2T07g02514"	5266.60577452048	2.69545158606892	0.0477514477049782	56.4475364751699	0	0	"Yes"	"Yes"	"No"
"CaT2T04g02920"	1822.84825000925	4.88708656663471	0.102042781133352	47.8925261773115	0	0	"Yes"	"Yes"	"No"
"CaT2T05g00450"	3715.95563524392	3.72128605095032	0.0642862087852654	57.886226630357	0	0	"Yes"	"Yes"	"No"
"CaT2T01g02854"	3481.10048431098	4.11475128684377	0.0690608345411554	59.5815459541206	0	0	"Yes"	"Yes"	"No"
"CaT2T03g04864"	7609.59616791016	2.3205542111317	0.0405308976061573	57.2539555792905	0	0	"Yes"	"Yes"	"No"
"CaT2T10g02424"	10251.6596097052	3.71240858502586	0.042514623296869	87.3207451258134	0	0	"Yes"	"Yes"	"No"
"CaT2T09g00343"	1900.06235890589	3.8910057146889	0.0801751555892244	48.5313147956254	0	0	"Yes"	"Yes"	"No"
"CaT2T08g00704"	2245.19895739933	3.09342789485961	0.0645327065052484	47.935815222751	0	0	"Yes"	"Yes"	"No"
"CaT2T01g01305"	1197.0691826932	-4.68472185499874	0.103753598968588	-45.1523793060619	0	0	"Yes"	"No"	"Yes"
"CaT2T08g03138"	16257.7863872612	-2.43668081442991	0.046113804635167	-52.8405936944025	0	0	"Yes"	"No"	"Yes"
"CaT2T11g01950"	2171.39032648976	5.50955059615969	0.110847234129195	49.7039970319711	0	0	"Yes"	"Yes"	"No"
"CaT2T12g02462"	1859.22734603955	3.35243409074589	0.0749244463943781	44.744195680803	0	0	"Yes"	"Yes"	"No"
"CaT2T07g00361"	7024.72806588829	1.5689982556224	0.0406825886628049	38.5668244621046	0	0	"Yes"	"Yes"	"No"
